_id,dataset,length_bucket,zero_gen_tokens,original_gen_tokens,original_minus_zero_tokens,zero_score,original_score,original_minus_zero_score,zero_copy_ratio,original_copy_ratio,zero_explanation,original_explanation,zero_empty_or_missing,original_empty_or_missing
7a35cea15d31d9e58aa0be79ce68499e365ba3a55c7456e5,2wikimqa_e,4k-8k,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7a85937d2e1ac3215ab2518db4dc4d633fbb81f042776780,samsum_e,0-4k,15,2048,2033,0.26666667,0.00644815,-0.26021852,0.36363636,0.44408252,0,0,0,0
7a85ca09f913abf631ad11da35f0322fa04019e6413f0eaf,passage_retrieval_en_e,4k-8k,5,5,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7a8d202c95e78b1936b66c827ff1392f461f7594b7f0f2cd,samsum_e,8k+,11,11,0,0.12903226,0.12903226,0.00000000,0.75000000,0.75000000,0,0,0,0
7b0ef84c18f5bdf432b1744ee0584d79314eb1c81100bd23,samsum_e,0-4k,29,2048,2019,0.16216216,0.00327154,-0.15889062,0.12500000,0.12520593,0,0,0,0
7bb19ba82bff13f027337b76e32661a2028a80f224f1d7b9,gov_report_e,8k+,136,136,0,0.15316315,0.15316315,0.00000000,0.00000000,0.00000000,0,0,0,0
7c4c9949f60f4f327a48f2671410466485a03f060befc851,lcc_e,8k+,26,210,184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7c6c68496e0a8cc6d1fef9b164d038bd4f19f26f0e75a43c,passage_count_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7c9da72ba8e17e94224909bc17b169a385f58f72b6b239b5,passage_count_e,4k-8k,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7cdceb45cfb9439bd41148788e5cf2f0e8a5cb99a0e09729,hotpotqa_e,8k+,2048,2048,0,0.00195122,0.00195122,0.00000000,0.00000000,0.00000000,1,1,0,0
7d4c7c904678cf8898716f328d52df3f9fc259f3583b3ad8,passage_retrieval_en_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7d60cab38bf3dfe2d804fb4fb9b74d4b7303468a3b3de025,multi_news_e,0-4k,2048,92,-1956,0.06215921,0.13651877,0.07435956,0.00000000,0.00000000,0,0,0,0
7d70e52523b8024edbe02108598febd714806f6c91d5a7a2,hotpotqa_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
7dad5d21905bf9898b12b88c7537f77974361435b3213355,multi_news_e,8k+,2048,2048,0,0.03724207,0.03724207,0.00000000,0.00000000,0.00000000,0,0,0,0
7de339432271d1324e9ea25f6321364528c6fd2f8ea2e3d1,qasper_e,4k-8k,13,6,-7,0.38461538,0.20000000,-0.18461538,0.18181818,0.00000000,0,0,0,0
7de7d760b636aee90f01cbc0d33fcd4f3029bfbe12edf862,2wikimqa_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
7e3c1dc1e7c3c2d80065d7180b2ea0500ee25016a829609c,repobench-p_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.55144695,0.52941176,0,0,0,0
7e67283535da954db448324ee34bed1d96e5e3d3587f671e,multi_news_e,8k+,2048,2048,0,0.07847800,0.02485089,-0.05362711,0.00000000,0.00000000,0,0,0,0
7ee41d167b9013f2f2b803434f95932a5681b00d38e17be2,lcc_e,8k+,12,12,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
7ef8ae291a20f75f948322f978297ed50d37d60cfbd9aef4,multi_news_e,8k+,2048,2048,0,0.02755344,0.02489019,-0.00266325,0.00000000,0.00000000,1,1,0,0
7f14040216648f38daf6dad4ad6855c2d1668ed095c906d3,trec_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
7ffa85e003044e11090ad08d235338a567204a03491feb99,gov_report_e,4k-8k,2048,2048,0,0.15781487,0.09815498,-0.05965989,0.00000000,0.00000000,1,0,0,0
8041f459bf8570173d461b909735356d06ff64d510806517,passage_count_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
807321dfa9380577a0cbb72fb937ad0bd864971a2120df52,multi_news_e,0-4k,2048,2048,0,0.05768222,0.05768222,0.00000000,0.00000000,0.00000000,0,0,0,0
8086467ebb712146e7215eb1656245f9901dad34f6931fdf,2wikimqa_e,8k+,6,6,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
80e7aa59af9083431568031f1e8f1201062a14237d7ebfee,samsum_e,0-4k,20,16,-4,0.13793103,0.15384615,0.01591512,0.33333333,0.25000000,0,0,0,0
811329a16ff2d3a22ff0d09ca64e9653d8c42c93e0a05f02,lcc_e,8k+,12,9,-3,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8149fb371e91a3c4e6776957a8591519d55910bb5029e267,hotpotqa_e,8k+,8,8,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
81dd6866be533dce07ebdd1efda9624c2e8e983681fdb3cb,triviaqa_e,8k+,11,11,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1,1,0,0
81fafbdc90dfc4c0ea443de35ee84e7423d8971a66f27a09,qasper_e,4k-8k,3,3,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
821fe0fbbfa68c23b966fcab396ed0824ca081e744a53b6d,gov_report_e,0-4k,2048,2048,0,0.01197007,0.03267211,0.02070204,0.00000000,0.00000000,0,0,0,0
82cd344df0762192b60c923e26497916ffd90cc8a6f2c5c0,multi_news_e,4k-8k,97,2048,1951,0.10301954,0.06421631,-0.03880323,0.00000000,0.00000000,0,0,0,0
82d85120ef2ed109d3762ea0854d298edd9272ba92785b4e,triviaqa_e,0-4k,10,10,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
82e4116c4cb2527ebc12511ad6b3d5c309b77542a64f69ff,lcc_e,8k+,15,17,2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
83064e2a0fb5187950fe03a49d84d1f936642098ec26050c,hotpotqa_e,8k+,6,6,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8308db40d49c17134ee09bf6be699889b81b1b1b63c15199,gov_report_e,4k-8k,2048,2048,0,0.14791252,0.11644951,-0.03146301,0.00000000,0.00000000,0,0,0,0
8318ea1b9fd0443387e6bcd5382933a05614955578f7b95b,hotpotqa_e,8k+,9,9,0,0.00000000,0.00000000,0.00000000,0.20000000,0.20000000,0,0,0,0
83f6186ca8e6173b7466b5dd60738f6810d9b900642e6476,passage_retrieval_en_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
83f9ff1407a931e48501d64ea536af2ab3447af46371d3e3,gov_report_e,0-4k,2048,2048,0,0.01249349,0.01156069,-0.00093280,0.00000000,0.00000000,0,0,0,0
8470084fed939b4e4fcf2f79678790b3986d9ec82bc29985,lcc_e,0-4k,10,10,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8472c0f50c9bd0807a8451d91c18bb7dde7634a8e3f7ecf7,samsum_e,4k-8k,20,22,2,0.15789474,0.20000000,0.04210526,1.00000000,1.00000000,0,0,0,0
84924f0b35dc0fd3cc41302edace24ddb864f9eee9c52557,gov_report_e,8k+,610,451,-159,0.19007569,0.19544592,0.00537023,0.00000000,0.00000000,1,1,0,0
850f393b81346a9cdb875d1b63b57d07427edda34c5e2165,passage_retrieval_en_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,2wikimqa_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
85f3200158511b95a7eb4ed5bf9c4698247662ff8a40943c,2wikimqa_e,4k-8k,10,10,0,0.20000000,0.20000000,0.00000000,1.00000000,1.00000000,0,0,0,0
861cbf67995653276e955ddb68584eb35263f970a710c86c,qasper_e,4k-8k,5,5,0,0.28571429,0.28571429,0.00000000,0.66666667,0.66666667,0,0,0,0
8657a31325b202a10721b1134cdcd72f438eab0c65d980a5,repobench-p_e,8k+,7,7,0,0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0,0,0,0
8659604bd54ba8899bbc8e9f91cd76b9e5f591bf1558addd,trec_e,8k+,2,2,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
866ef2395db510677aaf95209d2798262b2f5f6057fa4995,lcc_e,8k+,31,2048,2017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
870783cfa1307020d6951ef34d3cd57906580ff04ae57302,samsum_e,8k+,31,23,-8,0.22222222,0.21276596,-0.00945626,0.46153846,0.63157895,0,0,0,0
889a1f36f923d982676936ef5e04a451058981bc3ebdb614,2wikimqa_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
889aa95bee30658d255d24483adc4d76a24f1aecce806a61,gov_report_e,0-4k,2048,2048,0,0.16231884,0.05546218,-0.10685666,0.00000000,0.00000000,0,0,0,0
889d404515b7875dfb894f1f3bd59406374a3a275ea9b584,triviaqa_e,4k-8k,7,7,0,0.85714286,0.85714286,0.00000000,1.00000000,1.00000000,1,1,0,0
88a86128267b1d8a14f97c64a5b03ad6c0aa0cb6d02c4336,hotpotqa_e,4k-8k,6,6,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
88debd0831e598a71dfbe6f77e851301be10b574b88d9a73,passage_count_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
88ecef6a544abe95c7d7b3130586c02359d2a3efa43fd1f5,hotpotqa_e,4k-8k,9,16,7,0.00000000,0.00000000,0.00000000,0.83333333,0.91666667,0,0,0,0
895501bb4736e0444f51d79ad89dbf1ba864fbe5746bf60d,2wikimqa_e,8k+,9,10,1,0.66666667,0.66666667,0.00000000,0.00000000,0.00000000,1,1,0,0
896abad7f02cb16de432968554810e1e69546a23458b984b,passage_retrieval_en_e,4k-8k,85,80,-5,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
89c41e6f996726b65faf0a95464cb93699a397eaff092614,passage_retrieval_en_e,4k-8k,4,5,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
89d39f31cc4adedb47a9e9308e30a02cb7fb96d0ce18e69e,passage_count_e,0-4k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8a977a28e317f94495fdd2011be61b432a3ebb96157f6fe6,samsum_e,4k-8k,16,14,-2,0.19354839,0.27586207,0.08231368,0.90000000,0.87500000,0,0,0,0
8aaf0d6fd5b8bc24e21328d23bf3b47114761a1e00b5cf2b,trec_e,0-4k,2048,4,-2044,0.00000000,0.00000000,0.00000000,0.66720911,1.00000000,0,0,0,0
8afb945b03f9cfe83f2fb7e4a40c5b3ba24ca0049b544a2f,hotpotqa_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.53645833,0.75176395,0,0,0,0
8afbe6ee70d65b0d06f18bf058397cc00553bd48d1fd179d,lcc_e,8k+,199,18,-181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8b6ab91458d220f124734203b1a88fb8239a4d312d91b364,passage_count_e,8k+,4,3,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8c0ab9a9c836614a52b35d606b176043723bffe63f3890d8,triviaqa_e,8k+,2,2,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
8c2e68d24afdb2a83a0299059a0ca6b5df4e4490e262bbe6,2wikimqa_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8c4266ab879869dde3f2ae3d1b4dafe762adfc6eb0594589,multi_news_e,4k-8k,347,2048,1701,0.11376147,0.03400916,-0.07975231,0.00000000,0.00000000,0,0,0,0
8cca1e7fcd97cbf55aa9d5da29435c093ae859298aa93532,hotpotqa_e,8k+,96,96,0,0.00000000,0.00000000,0.00000000,0.25675676,0.25675676,0,0,0,0
8d077d16f8ed3248b4a4325e635d6a0e6dd4d071d641e60b,repobench-p_e,8k+,8,8,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8d6ecf9924a0b0008bc5112687f3a6c790598bc8961f0df3,repobench-p_e,8k+,19,19,0,0.00000000,0.00000000,0.00000000,0.33333333,0.33333333,0,0,0,0
8d72c6709ee1da38a65cdfb4f9d90e7348fd8e356c0a8165,multifieldqa_en_e,8k+,5,6,1,0.10526316,0.10526316,0.00000000,1.00000000,1.00000000,0,0,0,0
8dd616390124afd4e969f4764bf8fe02b8f4a60a3443c061,2wikimqa_e,8k+,7,17,10,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
8e635ccf7e4d00e3456db6f6a6773360ed6dce093f54207a,repobench-p_e,8k+,181,172,-9,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
8e74e61b04f497cda285fdb613c9297b39c2f35c78a46bb4,2wikimqa_e,4k-8k,15,15,0,0.20000000,0.20000000,0.00000000,0.57142857,0.57142857,0,0,0,0
8e78d005bfbfaca303c6029b27bde6175687866f9dbb4657,gov_report_e,4k-8k,2048,2048,0,0.12287793,0.12287793,0.00000000,0.00000000,0.00000000,0,0,0,0
8e8f49c9467266bcd89798452bfbc83e03e294269c3dd311,samsum_e,0-4k,19,14,-5,0.57142857,0.08333333,-0.48809524,0.68750000,0.16666667,0,0,0,0
8e99db0c68c29c8ff686632b85456132846e83fa5f1e05ce,triviaqa_e,8k+,8,8,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1,1,0,0
8f32f2a573c4e53f83de2117ee90645c553abc0027202b5e,multi_news_e,0-4k,2048,221,-1827,0.04014411,0.20105820,0.16091409,0.00000000,0.00000000,0,0,0,0
8fe9a6e7bbe15b1499c3e2d3136b10141ef6bcda47070ace,lcc_e,0-4k,21,29,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9005598c4642fdbc4cc9a30fd556b50c6c14df00d64051f2,multi_news_e,8k+,2048,2048,0,0.04533745,0.06759657,0.02225911,0.00000000,0.00000000,1,1,0,0
902f0954213482512f8d7737a2cd7b97528284ce3a7528cb,multi_news_e,8k+,2048,2048,0,0.07810894,0.07810894,0.00000000,0.00000000,0.00000000,0,0,0,0
90a34e79c780c2df4d2dad95609a596c6098240e94842bf6,passage_count_e,8k+,2048,3,-2045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
910c9a02ee857c1019702818b6fa2d5c25ed432d08385ba8,multifieldqa_en_e,4k-8k,4,4,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
915b569209150a57c61ece9b15675656fb7cfa15917d4ec6,repobench-p_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.99756098,0.99804688,0,0,0,0
92155eb7e703c3f8ca35566d0181fa2c884015d27852b563,gov_report_e,8k+,553,572,19,0.18421053,0.19575254,0.01154201,0.00000000,0.00000000,1,1,0,0
9257294f738fd5ccbed674b18aa2f4ab0301d77e4e3d8290,passage_count_e,8k+,4,4,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
925eae6bd0f5e4849645069156cf5282396b7824dfb7d2b6,multi_news_e,8k+,2048,2048,0,0.04634398,0.10038610,0.05404213,0.00000000,0.00000000,0,0,0,0
92f03bf75ff8d696eb70222162e04041752b1248ef677dfe,multi_news_e,8k+,2048,2048,0,0.06880734,0.08275221,0.01394487,0.00000000,0.00000000,1,1,0,0
933a81430106f5e4e53aef7d76f8ede54492413f6722c87e,lcc_e,8k+,10,191,181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,multifieldqa_en_e,0-4k,9,9,0,0.40000000,0.40000000,0.00000000,0.00000000,0.00000000,0,0,0,0
93eaa7953207a8d9c7217d8e6632eabf31556df385f7dd45,trec_e,8k+,8,8,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
93f6174b3813a43229cb32258038d980e42a151b11a8e2fb,lcc_e,8k+,27,27,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9411dd1584cf45d833630af2c02fb099988b5a76d658c7a0,gov_report_e,8k+,2048,2048,0,0.11170471,0.11247357,0.00076886,0.00000000,0.00000000,1,1,0,0
946f55e2ae8f0554988eafb8742ad72df47697cc67d5a1da,2wikimqa_e,8k+,8,6,-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
94bb9fcc9960c219f0729ff1ef8ec12d68b4b09712b835f4,lcc_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
94d09a2a180177bfebf3b9f9834e8b04043c5944353114b9,samsum_e,8k+,12,12,0,0.42424242,0.42424242,0.00000000,0.77777778,0.77777778,0,0,0,0
94ee6cf6875b4bdf4e8126bdd5d7f8fc6ecd9f72858ad383,passage_retrieval_en_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
94f103d8d6177a4ab0d0ed90f9dbd86d375978f8e3f81181,lcc_e,0-4k,13,25,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
953522f0b63ada6e270130bbdab5621a8c8ea6297a5a80f8,lcc_e,8k+,11,9,-2,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1,0,0,0
9558cdc42e5d0eef948ebbb81976c85e2bc3456ae434f570,gov_report_e,8k+,2048,2048,0,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,1,1,0,0
95c93d8bf0d22407d9091273d27b2775d33301978125f6a1,repobench-p_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.50170648,0.50170648,1,1,0,0
963b47db5071800d5cd3f7e416784db1ab922e319ead2dbd,gov_report_e,0-4k,2048,109,-1939,0.04954128,0.18897638,0.13943509,0.00000000,0.00000000,0,0,0,0
96a4cbe073bb3ae562b57e7b52a8eb7986a556b79fe49cdc,multi_news_e,8k+,80,2048,1968,0.12607450,0.08012994,-0.04594456,0.00000000,0.00000000,0,0,0,0
971a21dceec4d97e08b3c19d1d200ebe3c2abb45c474eb66,passage_retrieval_en_e,8k+,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
974b68875af8d477173b49c00c716b7003a35b345f7d5a62,passage_count_e,4k-8k,492,1666,1174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
98d5d1852f3a11a8edd234719b36892b493ec4f61af06869,samsum_e,8k+,13,13,0,0.18181818,0.18181818,0.00000000,0.30000000,0.30000000,0,0,0,0
98f5057b32fc0207ebe06ddf1bf9c58a7d2fe82874d43aa5,passage_count_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
991a53e6106c32cd609f2df254db230c6c15625deb0f59fd,lcc_e,8k+,15,2048,2033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
998de60d22e3ab433c0b86dfc567d6fdebee06f169400499,passage_retrieval_en_e,8k+,5,5,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
999a929550bbb919ffde7b96ba635730393fd4f66ba83134,multi_news_e,0-4k,580,408,-172,0.22284908,0.19580420,-0.02704489,0.00000000,0.00000000,0,0,0,0
9a1ec3f581a0267d71a30d7661ceb6e277b0be8a58c12e6e,2wikimqa_e,8k+,11,11,0,0.00000000,0.00000000,0.00000000,0.25000000,0.25000000,0,0,0,0
9a2a043d899e78803d16a155bd1ff92406a3e025df82c9ae,samsum_e,4k-8k,23,23,0,0.42857143,0.42857143,0.00000000,0.81250000,0.81250000,0,0,0,0
9a726cf649dec1e2457dc41269e05e1fdbcbb36f21a9999d,triviaqa_e,4k-8k,6,6,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1,1,0,0
9acac9b3419885af73a008db96789ae6cb9eba4376c038ce,triviaqa_e,4k-8k,2048,2048,0,0.00389864,0.00389864,0.00000000,1.00000000,1.00000000,1,1,0,0
9b05a23597d81978bb62a7d42cf8a829ab8c00dbd9936af1,multi_news_e,0-4k,151,2048,1897,0.14525140,0.06314511,-0.08210628,0.00000000,0.00000000,0,0,0,0
9b62a0422f784adaa2234811ed5515339a3798bfeeb5e44b,lcc_e,0-4k,8,8,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9b87bbfa9757b3bd7f408045015700759c7139394c1b2efa,gov_report_e,4k-8k,2048,2048,0,0.13706453,0.06676783,-0.07029670,0.00000000,0.00000000,1,0,0,0
9bc86f68e09ca098de1e1d2d7675bcc53668be74a87866a4,lcc_e,8k+,8,8,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9bd7cc6188a48bb4e6b2354d1f71dcfa69a14f5c246163ef,passage_count_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9bf5ec25c9083445fde0d0fefe625a718dd06703c633df5e,samsum_e,8k+,2048,2048,0,0.00214133,0.00224845,0.00010713,0.88937093,0.66780627,0,0,0,0
9c0f9782d1b8ab3a3b6151ee92ab597809a63b7855b53fde,hotpotqa_e,8k+,3,3,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9c103cfd0c600a5a53e7f2218e99b9bfe2c212b1396d1b8b,samsum_e,0-4k,10,10,0,0.45454545,0.45454545,0.00000000,0.75000000,0.75000000,0,0,0,0
9c495d9b81c7973294d8a767c44bc337c1f6a0e716313d1a,repobench-p_e,8k+,10,10,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
9cff1c20d932d81148ef94c9e4e9575dcab5ca0ac46930ce,repobench-p_e,8k+,13,9,-4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0,0
9d8bc9d2914e20e6f88e90c25c44e13e23263a2cd4793ab6,repobench-p_e,8k+,7,7,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9d912c9ff24198c839f9847ca95470d7b95e994ccf65622f,repobench-p_e,0-4k,9,9,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
9dd6dce168fd5151a9c1f8a776fbce5e92b85611edbdfb5f,passage_count_e,4k-8k,4,4,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
9e125ceebc835431bd6a537a6fcd9a4b37fa6f1ceb11555e,gov_report_e,4k-8k,2048,2048,0,0.14054514,0.13630627,-0.00423888,0.00000000,0.00000000,1,1,0,0
9f23c657fed0a96028cdb7c81cdfa829991368b74657313f,samsum_e,8k+,19,11,-8,0.25000000,0.23529412,-0.01470588,0.60000000,0.62500000,0,0,0,0
9fbd7ac098ed29cb3e1c81084c512f52b33c963dc1d75265,trec_e,0-4k,4,2048,2044,1.00000000,0.00000000,-1.00000000,0.00000000,0.00000000,0,1,0,0
a0eda52afcd3721a2791dacaee59ff9d0b57b2f89744e190,multi_news_e,4k-8k,2048,2048,0,0.03939745,0.03227602,-0.00712144,0.00000000,0.00000000,0,0,0,0
a1426d2fa0f78082a4add09db890181e4f32725cb8c0730a,passage_count_e,8k+,3,4,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a14acc130b6f9fafa9fad828a40751edad4d1a283ffcac30,triviaqa_e,8k+,5,5,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
a1518985bae2f9526d5abfdfce426e102cec7bb94bf8210b,samsum_e,8k+,11,11,0,0.37500000,0.37500000,0.00000000,0.87500000,0.87500000,0,0,0,0
a19b5039e3aa94a03697678cc751b306232b2a7aa4c2b3c0,2wikimqa_e,8k+,11,12,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a1ad85740f9f027ce82ce54726c3db3c8fd251b83bec2a98,hotpotqa_e,4k-8k,4,6,2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0,0
a2260ca83726418391f3c1f7610c57e415fec5a002b8900e,triviaqa_e,8k+,2048,2048,0,0.00486618,0.00487211,0.00000593,0.99878049,1.00000000,1,1,0,0
a236838dfe66d927229ed6bf16cacdca43cf1adcd2053b02,lcc_e,0-4k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
a2e7da4aad2326c788ea9f40701a870155e5358ac4426924,multi_news_e,8k+,2048,2048,0,0.05449591,0.04298125,-0.01151466,0.00000000,0.00000000,0,0,0,0
a337c9455e708c9d42d7a281c9696a63275e4e44fcd46f76,gov_report_e,8k+,2048,2048,0,0.10737582,0.05758907,-0.04978675,0.00000000,0.00000000,1,0,0,0
a375f8b0473dca4fc0398789869b3a93d9705a98d5d09852,hotpotqa_e,4k-8k,5,5,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a3903fe7b43c056c702d3131e738e5db68ddd1e1aab3f287,triviaqa_e,8k+,2048,2048,0,0.00583090,0.00583090,0.00000000,0.99853801,0.99853801,1,1,0,0
a3a74b9eba905def46e1b99988f18ad74a451de8a53b1b15,qasper_e,4k-8k,17,17,0,0.57142857,0.57142857,0.00000000,0.14285714,0.14285714,0,0,0,0
a3b55d2048d35befeb8ebb08930c372546d87f69a6bef08c,samsum_e,8k+,28,2048,2020,0.31578947,0.00696460,-0.30882488,1.00000000,1.00000000,0,0,0,0
a46222a353586063b55253f67f37183ce1ee0e0b76ed0a73,passage_count_e,0-4k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
a4bf3f805b8466b1223216081b5cf014eeddec9df3c3867e,lcc_e,8k+,9,9,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a4fb3e0fa052620263db39d9a236e26a4d7217452498793c,qasper_e,4k-8k,7,9,2,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0,0,0,0
a501f8735e8dbf40347a3f2674cb5de0b7ffb2e807397966,samsum_e,8k+,28,2048,2020,0.28571429,0.00897868,-0.27673561,0.73913043,0.75056948,0,0,0,0
a52b972a6051b61f61eefad3a6358e3f4f89c1a6872dd5a9,gov_report_e,0-4k,2048,2048,0,0.11290323,0.11290323,0.00000000,0.00000000,0.00000000,1,1,0,0
a5719ddf7c824e782242b1b5e36d837ec83d36095f4d54b8,triviaqa_e,4k-8k,2048,2048,0,0.00195122,0.00195122,0.00000000,1.00000000,1.00000000,1,1,0,0
a57934ad2c268320ec163b14aaafce3cb5a5e85a19ba98ca,hotpotqa_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a5b6031f24f2af89a8ea917c39ba1652e5608649660bb138,hotpotqa_e,0-4k,19,19,0,0.37500000,0.37500000,0.00000000,0.84615385,0.84615385,1,1,0,0
a5b64f47f950684224b3208f99b96a3f31d2e629e686edaf,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
a5d862e0d00cfebf00ff255752d9183d577f897cbd6075bb,repobench-p_e,8k+,7,7,0,0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0,0,0,0
